testnet_pk;mainnet_beta_pk;onboarding_number;state;tds_onboarding_group;tn_calculated_stats_avg_self_stake;tn_calculated_stats_avg_skip_rate;tn_calculated_stats_bonus_and_baseline_percent;tn_calculated_stats_bonus_epochs_percent;tn_calculated_stats_num_bonus_last_10;tn_calculated_stats_percent_bonus_last_13_epochs;tn_calculated_stats_percent_bonus_since_aug1_2021;tn_calculated_stats_vote_credit_score;tn_calculated_stats_vote_credits_last_64_epochs;tn_name
ScN8WkfK7c5nmNvNh7SbFTQcNyw5poXv97h5KRFBRWL;Gf4rQifKzAHznUdtbFumy1MTwGX5ApgwnkxUUvEaEzWC;None;Approved;12;0;34.88512501240985;34.32835820895522;28.35820895522388;10;0.9230769230769231;0.8260869565217391;0.7693043827435144;15533591;None
6fdTLDrLcpxJbAfbj5fwGit71cMAPc97pHhh3pFF8mBd;HomJ97bxwHq2gm7ReeLUrzFecXoMm8HVnsTGrUbxuwDF;None;Pending;None;;;;;;;;;;None
2Pik6jn6yLQVi8jmwvZCibTygPWvhh3pXoGJrGT3eVGf;8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs;None;Approved;1;0;17.598654246471416;32.83582089552239;32.83582089552239;10;1;0.9565217391304348;0.7825421251545682;15800884;stake.systems
GEBvuMyPAM3Hmsr4UnGMqeeJNPiC6ZqPkCGKW6pADd8h;67joanjyAoVmb9nZLyX8p3Gx9tAxzXaUgHDe3kaUH4wf;None;Approved;7;0;17.30685987419367;34.32835820895522;32.83582089552239;10;1;0.9565217391304348;0.7804249223543731;15758134;Bunghi
L56eX7BPA2bCwkBMq2qofA7LAK34kPZPLf5X3CffxAK;FGAwE4ohrJHytvJt32vWYGrBVpssLv2ccVmLKSprb3Xi;None;Pending;None;;;;;;;;;;None
EJaFE9ro5kQ1NbvPS1YD24iuswAdFt8vTsVRyM7VnWUH;G3BBL7VeyHg7gU6j97DJ31nmGq1sLZgppANjsmBwwzFV;911;Pending;14;0;39.22047561613879;19.565217391304348;19.565217391304348;0;0;0.391304347826087;0.2882243012685982;5819749;None
6g7urUx43pwjUZ9CBD9c76oLQtpHCgCxp9hQhv6RUMB;Bf6Bjfpz4bPD8C4X9BttiGkfgyGUT24PzNzWf9zA4Eeh;None;Approved;12;0;18.722055395779854;34.32835820895522;34.32835820895522;10;1;1;0.7704530209784834;15556784;None
B7bj1jT2phyHStkiiVziipoSYB6QH7xTKPtQMBvV8pjH;HZrg1TziYMy4azn6qpDeQ7hSqMyvRahy8LSTNRXaRSzF;None;Pending;None;;;;;;;;;;None
FSr3fGXzbMPBwWhnWY6oMSAdZqiVXxw4EpwxRAJpu5pB;FiEuExw2vn4Cw5BcvkweY7j9Ja1r5LAjpVBxmoyq8ieP;853;Pending;None;0;74.03863455104263;45.23809523809524;19.047619047619047;6;0.46153846153846156;0.34782608695652173;0.3221055881475471;6503871;pinkmole
BncRYtvkRJ2TaZ7ud6VgpWY17JcEd6Hk1GoFGf8mua7U;4d1Z7McrpYzu9aqaoqNvLHFqZ3wsQXLyUiLmmbWqLG2L;185;Pending;13;0;24.934537780461532;35.483870967741936;33.87096774193548;10;1;0.9130434782608695;0.6789936239261448;13710060;itsys4
J4o9eDPr9dDpVbsCg4iXnFbeSQ9P7ZiWUrPyko8hbXWC;4nhg336s1vP2WhHV8KRsYW2E2DcfyBy6Xs7UwfVBRU4G;None;Pending;None;;;;;;;;;;None
5Za8eDus559NMWtNxwpWFqW4cNBuuVN6JRSCiRqdXhSn;A2BewLMpGBVpxUo5TiqZ2xg5aMfGayk1hHi1eW3GvGyy;200;Pending;12.1;99997717120;30.933046894986557;32.83582089552239;28.35820895522388;10;1;0.8260869565217391;0.7057492728708418;14250303;None
3DeoXyzWHzc1puYcNZ8khMRFAXwL7JKEbvkXuUWdNsea;FG5w8e7nBXivh4N5zwMDyFrj5sMx11NUnd5wCmNfPZ6b;261;Pending;13;0;25.12002846632888;39.6551724137931;34.48275862068966;9;0.9230769230769231;0.8695652173913043;0.6194804646811943;12508386;kskolota
9ReFALypxgL283t7EMxD6AHTBvtBztdzC9FFYMyZjc8m;JCidPq7MLRJzCq15Hh2YkwGe35vfKgQWboT4PbvV1gjF;726;Pending;None;0;22.935390386374706;34.04255319148936;27.659574468085108;10;1;0.5652173913043478;0.4279212049919829;8640472;Gabbex
FtnMU4gqaiRgAJ4uFDFARAp6WbCtGcjxqck15L6Q6EEY;DKfseo4PQ85avhwDMZeW3b2reTmTSZDW9L1M8Lo6EsUQ;782;Pending;14;0;43.21991875820502;52.27272727272727;36.36363636363637;5;0.5384615384615384;0.6956521739130435;0.422550839610819;8532035;Airled
E3kX7M7m6SD9AUtY8KCweUhK291Rh4pYWdR5HuhbTJ9H;D5mrgbCVWnNJZyeJqL7NjrPKZXUUiHuYSHNKCKS3TX2Y;None;Pending;None;;;;;;;;;;None
6smeNG6M7Aers4Ju1drfZPYBS4WFK89EwWphQjKTMQSj;BNDD35iS2dCCCcawsL7kDYeo9BEfF9dS7Qe2NJ6gJFkm;None;Approved;12;4997717120;22.30082386498028;34.32835820895522;32.83582089552239;9;0.9230769230769231;0.9565217391304348;0.7590650452244423;15326841;None
CvpoHYK7vyUby6Q5jHuQ8f2fMB4KD5WMFA5uy6opnkjA;29B4Ghw6mDuD2GVB8NHobhMWmpvSp4Sz5NWDNJieuBLs;894;Pending;None;0;68.94912606978816;52.38095238095238;21.428571428571427;0;0;0.391304347826087;0.35972389892577833;7263450;None
